Date,Transaction_Count
2014-03-24,$1136
2014-03-24,$876
2014-03-24,$1576
2014-03-24,$1260
2014-03-24,$804
2014-03-24,$1168
2014-03-24,$1349
2014-03-24,$1132
2014-03-24,$1091
2014-03-24,$2318
2014-03-24,$609
2014-03-24,$1176
2014-03-24,$967
2014-03-24,$637
2014-03-24,$1333
2014-03-24,$584
2014-03-24,$1150
2014-03-24,$2501
2014-03-24,$655
2014-03-24,$1105
2014-03-24,$1498
2014-03-24,$1491
2014-03-24,$1348
2014-03-24,$1440
2014-03-24,$898
2014-03-24,$1264
2014-03-24,$3732
2014-03-24,$3096
2014-03-24,$3023
2014-03-24,$3400
2014-03-24,$2688
2014-03-24,$2038
2014-03-24,$2150
2014-03-24,$1648
2014-03-24,$773
2014-03-25,$1863
2014-03-25,$1760
2014-03-25,$2880
2014-03-25,$1337
2014-03-25,$1407
2014-03-25,$1612
2014-03-25,$1813
2014-03-25,$2580
2014-03-25,$1817
2014-03-25,$1027
2014-03-25,$2260
2014-03-25,$1077
2014-03-25,$841
2014-03-25,$1448
2014-03-25,$1337
2014-03-25,$919
2014-03-25,$1290
2014-03-25,$1422
2014-03-25,$1165
2014-03-25,$1119
2014-03-25,$2288
2014-03-25,$783
2014-03-25,$548
2014-03-25,$1235
2014-03-25,$1058
2014-03-25,$701
2014-03-25,$1348
2014-03-25,$616
2014-03-25,$1119
2014-03-25,$2500
2014-03-25,$647
2014-03-25,$1114
2014-03-25,$1439
2014-03-25,$1401
2014-03-25,$1316
2014-03-25,$1375
2014-03-25,$918
2014-03-25,$1329
2014-03-25,$3637
2014-03-25,$3090
2014-03-25,$2775
2014-03-25,$3208
2014-03-25,$2456
2014-03-25,$2043
2014-03-25,$2172
2014-03-25,$1533
2014-03-25,$831
2014-03-26,$1818
2014-03-26,$1978
2014-03-26,$3037
2014-03-26,$1439
2014-03-26,$1433
2014-03-26,$1783
2014-03-26,$1959
2014-03-26,$2901
2014-03-26,$1731
2014-03-26,$880
2014-03-26,$1942
2014-03-26,$1116
2014-03-26,$797
2014-03-26,$1383
2014-03-26,$1230
2014-03-26,$837
2014-03-26,$1150
2014-03-26,$1271
2014-03-26,$1099
2014-03-26,$1121
2014-03-26,$2429
2014-03-26,$956
2014-03-26,$565
2014-03-26,$1360
2014-03-26,$867
2014-03-26,$624
2014-03-26,$1207
2014-03-26,$542
2014-03-26,$1016
2014-03-26,$2482
2014-03-26,$558
2014-03-26,$944
2014-03-26,$1622
2014-03-26,$1633
2014-03-26,$1281
2014-03-26,$1239
2014-03-26,$954
2014-03-26,$1147
2014-03-26,$4051
2014-03-26,$3157
2014-03-26,$2861
2014-03-26,$3375
2014-03-26,$2573
2014-03-26,$2115
2014-03-26,$2145
2014-03-26,$1593
2014-03-26,$686
2014-03-27,$1683
2014-03-27,$1741
2014-03-27,$2820
2014-03-27,$1350
2014-03-27,$1329
2014-03-27,$1555
2014-03-27,$1771
2014-03-27,$2547
2014-03-27,$1893
2014-03-27,$873
2014-03-27,$2071
2014-03-27,$1224
2014-03-27,$810
2014-03-27,$1308
2014-03-27,$1220
2014-03-27,$789
2014-03-27,$1141
2014-03-27,$1350
2014-03-27,$1031
2014-03-27,$1099
2014-03-27,$2309
2014-03-27,$876
2014-03-27,$514
2014-03-27,$1209
2014-03-27,$979
2014-03-27,$645
2014-03-27,$1230
2014-03-27,$587
2014-03-27,$1011
2014-03-27,$2475
2014-03-27,$627
2014-03-27,$969
2014-03-27,$1382
2014-03-27,$1384
2014-03-27,$1304
2014-03-27,$1203
2014-03-27,$844
2014-03-27,$1173
2014-03-27,$3527
2014-03-27,$2835
2014-03-27,$2700
2014-03-27,$3112
2014-03-27,$2344
2014-03-27,$1984
2014-03-27,$2070
2014-03-27,$1472
2014-03-27,$709
2014-03-28,$1862
2014-03-28,$2018
2014-03-28,$3292
2014-03-28,$1443
2014-03-28,$1400
2014-03-28,$1765
2014-03-28,$2048
2014-03-28,$2965
2014-03-28,$1685
2014-03-28,$835
2014-03-28,$1994
2014-03-28,$1116
2014-03-28,$825
2014-03-28,$1249
2014-03-28,$1176
2014-03-28,$786
2014-03-28,$1010
2014-03-28,$1283
2014-03-28,$1086
2014-03-28,$1112
2014-03-28,$2461
2014-03-28,$1240
2014-03-28,$681
2014-03-28,$1212
2014-03-28,$915
2014-03-28,$628
2014-03-28,$1283
2014-03-28,$531
2014-03-28,$991
2014-03-28,$2855
2014-03-28,$565
2014-03-28,$1059
2014-03-28,$1589
2014-03-28,$1673
2014-03-28,$1290
2014-03-28,$1178
2014-03-28,$919
2014-03-28,$1686
2014-03-28,$4056
2014-03-28,$3469
2014-03-28,$3186
2014-03-28,$3605
2014-03-28,$2785
2014-03-28,$2346
2014-03-28,$2479
2014-03-28,$1709
2014-03-28,$839
2014-03-29,$1274
2014-03-29,$2015
2014-03-29,$3649
2014-03-29,$1667
2014-03-29,$1540
2014-03-29,$2119
2014-03-29,$1810
2014-03-29,$3035
2014-03-29,$2415
2014-03-29,$1143
2014-03-29,$2550
2014-03-29,$1427
2014-03-29,$1279
2014-03-29,$2032
2014-03-29,$1333
2014-03-29,$1001
2014-03-29,$1449
2014-03-29,$1357
2014-03-29,$1997
2014-03-29,$1231
2014-03-29,$2254
2014-03-29,$1800
2014-03-29,$783
2014-03-29,$1631
2014-03-29,$1248
2014-03-29,$636
2014-03-29,$1578
2014-03-29,$655
2014-03-29,$1274
2014-03-29,$2881
2014-03-29,$862
2014-03-29,$1186
2014-03-29,$1568
2014-03-29,$2338
2014-03-29,$1814
2014-03-29,$1283
2014-03-29,$1116
2014-03-29,$1243
2014-03-29,$5444
2014-03-29,$4565
2014-03-29,$4706
2014-03-29,$4796
2014-03-29,$4213
2014-03-29,$3091
2014-03-29,$3570
2014-03-29,$1790
2014-03-29,$987
2014-03-30,$505
2014-03-30,$1958
2014-03-30,$3669
2014-03-30,$1698
2014-03-30,$1446
2014-03-30,$2224
2014-03-30,$1541
2014-03-30,$2805
2014-03-30,$2312
2014-03-30,$1011
2014-03-30,$2501
2014-03-30,$1272
2014-03-30,$1045
2014-03-30,$1104
2014-03-30,$1037
2014-03-30,$1077
2014-03-30,$1327
2014-03-30,$1412
2014-03-30,$1255
2014-03-30,$1042
2014-03-30,$1721
2014-03-30,$910
2014-03-30,$736
2014-03-30,$1712
2014-03-30,$1420
2014-03-30,$566
2014-03-30,$1324
2014-03-30,$675
2014-03-30,$1131
2014-03-30,$2332
2014-03-30,$668
2014-03-30,$999
2014-03-30,$1330
2014-03-30,$2590
2014-03-30,$1711
2014-03-30,$1100
2014-03-30,$1182
2014-03-30,$1141
2014-03-30,$5201
2014-03-30,$4617
2014-03-30,$4906
2014-03-30,$4938
2014-03-30,$4500
2014-03-30,$3009
2014-03-30,$3260
2014-03-30,$1684
2014-03-30,$978
2014-03-31,$1862
2014-03-31,$2014
2014-03-31,$3198
2014-03-31,$1437
2014-03-31,$1542
2014-03-31,$1816
2014-03-31,$1967
2014-03-31,$2861
2014-03-31,$2228
2014-03-31,$1097
2014-03-31,$2387
2014-03-31,$1230
2014-03-31,$953
2014-03-31,$1660
2014-03-31,$1357
2014-03-31,$921
2014-03-31,$1294
2014-03-31,$1447
2014-03-31,$1333
2014-03-31,$1129
2014-03-31,$2359
2014-03-31,$898
2014-03-31,$683
2014-03-31,$1237
2014-03-31,$1013
2014-03-31,$673
2014-03-31,$1418
2014-03-31,$603
2014-03-31,$1198
2014-03-31,$2610
2014-03-31,$691
2014-03-31,$1121
2014-03-31,$1564
2014-03-31,$1668
2014-03-31,$1388
2014-03-31,$1445
2014-03-31,$956
2014-03-31,$1363
2014-03-31,$4121
2014-03-31,$3608
2014-03-31,$3492
2014-03-31,$3907
2014-03-31,$3094
2014-03-31,$2349
2014-03-31,$2485
2014-03-31,$1700
2014-03-31,$888
2014-04-01,$1847
2014-04-01,$1966
2014-04-01,$3256
2014-04-01,$1468
2014-04-01,$1433
2014-04-01,$1907
2014-04-01,$1988
2014-04-01,$2921
2014-04-01,$2408
2014-04-01,$1342
2014-04-01,$2709
2014-04-01,$1292
2014-04-01,$1091
2014-04-01,$1604
2014-04-01,$1453
2014-04-01,$1047
2014-04-01,$1367
2014-04-01,$1681
2014-04-01,$1231
2014-04-01,$1117
2014-04-01,$2450
2014-04-01,$819
2014-04-01,$764
2014-04-01,$1296
2014-04-01,$1247
2014-04-01,$706
2014-04-01,$1504
2014-04-01,$761
2014-04-01,$1257
2014-04-01,$2747
2014-04-01,$729
2014-04-01,$1217
2014-04-01,$1694
2014-04-01,$1710
2014-04-01,$1527
2014-04-01,$1406
2014-04-01,$986
2014-04-01,$1376
2014-04-01,$4158
2014-04-01,$3613
2014-04-01,$3439
2014-04-01,$3902
2014-04-01,$3143
2014-04-01,$2379
2014-04-01,$2406
2014-04-01,$1603
2014-04-01,$855
2014-04-02,$1899
2014-04-02,$2088
2014-04-02,$3324
2014-04-02,$1598
2014-04-02,$1468
2014-04-02,$2002
2014-04-02,$2008
2014-04-02,$3056
2014-04-02,$2119
2014-04-02,$1029
2014-04-02,$2666
2014-04-02,$1249
2014-04-02,$927
2014-04-02,$1442
2014-04-02,$1400
2014-04-02,$751
2014-04-02,$1289
2014-04-02,$1410
2014-04-02,$1230
2014-04-02,$1179
2014-04-02,$2573
2014-04-02,$911
2014-04-02,$757
2014-04-02,$1356
2014-04-02,$1093
2014-04-02,$660
2014-04-02,$1395
2014-04-02,$595
2014-04-02,$1154
2014-04-02,$2549
2014-04-02,$616
2014-04-02,$1090
2014-04-02,$1690
2014-04-02,$1878
2014-04-02,$1328
2014-04-02,$1259
2014-04-02,$1045
2014-04-02,$1285
2014-04-02,$4366
2014-04-02,$3645
2014-04-02,$3639
2014-04-02,$3925
2014-04-02,$3000
2014-04-02,$2426
2014-04-02,$2377
2014-04-02,$1866
2014-04-02,$763
2014-04-03,$1789
2014-04-03,$1883
2014-04-03,$2965
2014-04-03,$1383
2014-04-03,$1486
2014-04-03,$1641
2014-04-03,$1800
2014-04-03,$2678
2014-04-03,$2277
2014-04-03,$1056
2014-04-03,$2671
2014-04-03,$1153
2014-04-03,$905
2014-04-03,$1572
2014-04-03,$1303
2014-04-03,$911
2014-04-03,$1246
2014-04-03,$1462
2014-04-03,$1130
2014-04-03,$1118
2014-04-03,$2403
2014-04-03,$912
2014-04-03,$656
2014-04-03,$1181
2014-04-03,$1070
2014-04-03,$706
2014-04-03,$1386
2014-04-03,$606
2014-04-03,$1048
2014-04-03,$2572
2014-04-03,$643
2014-04-03,$1080
2014-04-03,$1479
2014-04-03,$1674
2014-04-03,$1389
2014-04-03,$1296
2014-04-03,$935
2014-04-03,$1258
2014-04-03,$3763
2014-04-03,$3210
2014-04-03,$3165
2014-04-03,$3566
2014-04-03,$2829
2014-04-03,$2223
2014-04-03,$2325
2014-04-03,$1473
2014-04-03,$786
2014-04-04,$1875
2014-04-04,$1980
2014-04-04,$3244
2014-04-04,$1471
2014-04-04,$1319
2014-04-04,$1752
2014-04-04,$1966
2014-04-04,$2996
2014-04-04,$1879
2014-04-04,$910
2014-04-04,$2435
2014-04-04,$1226
2014-04-04,$981
2014-04-04,$1365
2014-04-04,$1177
2014-04-04,$848
2014-04-04,$1027
2014-04-04,$1390
2014-04-04,$1190
2014-04-04,$1198
2014-04-04,$2571
2014-04-04,$1254
2014-04-04,$723
2014-04-04,$1310
2014-04-04,$942
2014-04-04,$626
2014-04-04,$1299
2014-04-04,$574
2014-04-04,$998
2014-04-04,$2748
2014-04-04,$618
2014-04-04,$1109
2014-04-04,$1616
2014-04-04,$1777
2014-04-04,$1360
2014-04-04,$1219
2014-04-04,$1015
2014-04-04,$1702
2014-04-04,$4381
2014-04-04,$3628
2014-04-04,$3475
2014-04-04,$3932
2014-04-04,$2954
2014-04-04,$2527
2014-04-04,$2628
2014-04-04,$1718
2014-04-04,$767
2014-04-05,$1393
2014-04-05,$2108
2014-04-05,$4041
2014-04-05,$1803
2014-04-05,$1415
2014-04-05,$2297
2014-04-05,$1986
2014-04-05,$3225
2014-04-05,$2788
2014-04-05,$1309
2014-04-05,$3063
2014-04-05,$1412
2014-04-05,$1346
2014-04-05,$2075
2014-04-05,$1388
2014-04-05,$1054
2014-04-05,$1553
2014-04-05,$1517
2014-04-05,$2206
2014-04-05,$1293
2014-04-05,$2445
2014-04-05,$1796
2014-04-05,$816
2014-04-05,$1711
2014-04-05,$1359
2014-04-05,$698
2014-04-05,$1563
2014-04-05,$694
2014-04-05,$1295
2014-04-05,$2945
2014-04-05,$714
2014-04-05,$1295
2014-04-05,$1624
2014-04-05,$2471
2014-04-05,$1860
2014-04-05,$1352
2014-04-05,$1162
2014-04-05,$1383
2014-04-05,$5529
2014-04-05,$4963
2014-04-05,$5140
2014-04-05,$5292
2014-04-05,$4457
2014-04-05,$3207
2014-04-05,$3659
2014-04-05,$1850
2014-04-05,$984
2014-04-06,$529
2014-04-06,$1961
2014-04-06,$3821
2014-04-06,$1854
2014-04-06,$1469
2014-04-06,$2352
2014-04-06,$1556
2014-04-06,$2877
2014-04-06,$2724
2014-04-06,$1216
2014-04-06,$3165
2014-04-06,$1316
2014-04-06,$1016
2014-04-06,$1267
2014-04-06,$1203
2014-04-06,$1089
2014-04-06,$1454
2014-04-06,$1522
2014-04-06,$1277
2014-04-06,$1220
2014-04-06,$1766
2014-04-06,$941
2014-04-06,$716
2014-04-06,$1719
2014-04-06,$1302
2014-04-06,$548
2014-04-06,$1400
2014-04-06,$634
2014-04-06,$1200
2014-04-06,$2460
2014-04-06,$655
2014-04-06,$1071
2014-04-06,$1439
2014-04-06,$2621
2014-04-06,$1923
2014-04-06,$1075
2014-04-06,$1207
2014-04-06,$1305
2014-04-06,$5571
2014-04-06,$5031
2014-04-06,$5267
2014-04-06,$5428
2014-04-06,$4846
2014-04-06,$3118
2014-04-06,$3524
2014-04-06,$1790
2014-04-06,$1043
2014-04-07,$1936
2014-04-07,$1932
2014-04-07,$3168
2014-04-07,$1441
2014-04-07,$1363
2014-04-07,$1814
2014-04-07,$1927
2014-04-07,$2820
2014-04-07,$2213
2014-04-07,$1140
2014-04-07,$2435
2014-04-07,$1328
2014-04-07,$985
2014-04-07,$1645
2014-04-07,$1423
2014-04-07,$889
2014-04-07,$1338
2014-04-07,$1483
2014-04-07,$1278
2014-04-07,$1047
2014-04-07,$2288
2014-04-07,$847
2014-04-07,$621
2014-04-07,$1389
2014-04-07,$1018
2014-04-07,$605
2014-04-07,$1400
2014-04-07,$517
2014-04-07,$1089
2014-04-07,$2526
2014-04-07,$618
2014-04-07,$1060
2014-04-07,$1575
2014-04-07,$1660
2014-04-07,$1447
2014-04-07,$1486
2014-04-07,$958
2014-04-07,$1410
2014-04-07,$4025
2014-04-07,$3535
2014-04-07,$3333
2014-04-07,$3768
2014-04-07,$3013
2014-04-07,$2240
2014-04-07,$2540
2014-04-07,$1601
2014-04-07,$808
2014-04-08,$1743
2014-04-08,$1891
2014-04-08,$2944
2014-04-08,$1461
2014-04-08,$1285
2014-04-08,$1627
2014-04-08,$1864
2014-04-08,$2604
2014-04-08,$1997
2014-04-08,$1132
2014-04-08,$2427
2014-04-08,$1165
2014-04-08,$874
2014-04-08,$1612
2014-04-08,$1371
2014-04-08,$851
2014-04-08,$1263
2014-04-08,$1495
2014-04-08,$1156
2014-04-08,$1096
2014-04-08,$2311
2014-04-08,$826
2014-04-08,$614
2014-04-08,$1212
2014-04-08,$1096
2014-04-08,$741
2014-04-08,$1383
2014-04-08,$570
2014-04-08,$1119
2014-04-08,$2445
2014-04-08,$650
2014-04-08,$1166
2014-04-08,$1498
2014-04-08,$1537
2014-04-08,$1506
2014-04-08,$1418
2014-04-08,$973
2014-04-08,$1294
2014-04-08,$3868
2014-04-08,$3161
2014-04-08,$3006
2014-04-08,$3430
2014-04-08,$2516
2014-04-08,$2117
2014-04-08,$2314
2014-04-08,$1536
2014-04-08,$739
2014-04-09,$1940
2014-04-09,$1943
2014-04-09,$3152
2014-04-09,$1495
2014-04-09,$1288
2014-04-09,$1809
2014-04-09,$1998
2014-04-09,$3000
2014-04-09,$1965
2014-04-09,$1007
2014-04-09,$2246
2014-04-09,$1305
2014-04-09,$921
2014-04-09,$1385
2014-04-09,$1292
2014-04-09,$751
2014-04-09,$1177
2014-04-09,$1430
2014-04-09,$1177
2014-04-09,$1071
2014-04-09,$2394
2014-04-09,$922
2014-04-09,$556
2014-04-09,$1311
2014-04-09,$940
2014-04-09,$667
2014-04-09,$1174
2014-04-09,$555
2014-04-09,$996
2014-04-09,$2408
2014-04-09,$526
2014-04-09,$953
2014-04-09,$1698
2014-04-09,$1730
2014-04-09,$1240
2014-04-09,$1207
2014-04-09,$1000
2014-04-09,$1254
2014-04-09,$4315
2014-04-09,$3459
2014-04-09,$3204
2014-04-09,$3699
2014-04-09,$2607
2014-04-09,$2438
2014-04-09,$2310
2014-04-09,$1740
2014-04-09,$697
2014-04-10,$1770
2014-04-10,$1920
2014-04-10,$2963
2014-04-10,$1473
2014-04-10,$1265
2014-04-10,$1750
2014-04-10,$1822
2014-04-10,$2825
2014-04-10,$2023
2014-04-10,$1042
2014-04-10,$2295
2014-04-10,$1372
2014-04-10,$924
2014-04-10,$1571
2014-04-10,$1338
2014-04-10,$830
2014-04-10,$1190
2014-04-10,$1541
2014-04-10,$1099
2014-04-10,$1119
2014-04-10,$2155
2014-04-10,$927
2014-04-10,$574
2014-04-10,$1219
2014-04-10,$955
2014-04-10,$642
2014-04-10,$1309
2014-04-10,$488
2014-04-10,$1006
2014-04-10,$2368
2014-04-10,$640
2014-04-10,$1103
2014-04-10,$1499
2014-04-10,$1469
2014-04-10,$1270
2014-04-10,$1150
2014-04-10,$936
2014-04-10,$1230
2014-04-10,$3859
2014-04-10,$3199
2014-04-10,$3129
2014-04-10,$3552
2014-04-10,$2692
2014-04-10,$2220
2014-04-10,$2376
2014-04-10,$1431
2014-04-10,$730
2014-04-11,$1866
2014-04-11,$2007
2014-04-11,$3236
2014-04-11,$1447
2014-04-11,$1323
2014-04-11,$1757
2014-04-11,$2195
2014-04-11,$2997
2014-04-11,$1814
2014-04-11,$902
2014-04-11,$2239
2014-04-11,$1245
2014-04-11,$974
2014-04-11,$1378
2014-04-11,$1250
2014-04-11,$789
2014-04-11,$1136
2014-04-11,$1374
2014-04-11,$1124
2014-04-11,$1230
2014-04-11,$2329
2014-04-11,$1262
2014-04-11,$623
2014-04-11,$1253
2014-04-11,$866
2014-04-11,$612
2014-04-11,$1285
2014-04-11,$552
2014-04-11,$975
2014-04-11,$2629
2014-04-11,$504
2014-04-11,$1057
2014-04-11,$1585
2014-04-11,$1783
2014-04-11,$1405
2014-04-11,$1203
2014-04-11,$939
2014-04-11,$1572
2014-04-11,$4231
2014-04-11,$3618
2014-04-11,$3343
2014-04-11,$3778
2014-04-11,$2706
2014-04-11,$2456
2014-04-11,$2602
2014-04-11,$1792
2014-04-11,$810
2014-04-12,$1340
2014-04-12,$2226
2014-04-12,$3584
2014-04-12,$1746
2014-04-12,$1426
2014-04-12,$2203
2014-04-12,$1920
2014-04-12,$3124
2014-04-12,$2367
2014-04-12,$1219
2014-04-12,$2537
2014-04-12,$1364
2014-04-12,$1237
2014-04-12,$1953
2014-04-12,$1336
2014-04-12,$980
2014-04-12,$1461
2014-04-12,$1391
2014-04-12,$1835
2014-04-12,$1200
2014-04-12,$2289
2014-04-12,$1962
2014-04-12,$821
2014-04-12,$1746
2014-04-12,$1308
2014-04-12,$755
2014-04-12,$1502
2014-04-12,$706
2014-04-12,$1194
2014-04-12,$2687
2014-04-12,$697
2014-04-12,$1147
2014-04-12,$1809
2014-04-12,$2422
2014-04-12,$1758
2014-04-12,$1201
2014-04-12,$1172
2014-04-12,$1313
2014-04-12,$5395
2014-04-12,$4425
2014-04-12,$4834
2014-04-12,$4889
2014-04-12,$3982
2014-04-12,$3030
2014-04-12,$3564
2014-04-12,$1906
2014-04-12,$916
2014-04-13,$463
2014-04-13,$2009
2014-04-13,$3619
2014-04-13,$1877
2014-04-13,$1260
2014-04-13,$2328
2014-04-13,$1586
2014-04-13,$2892
2014-04-13,$2228
2014-04-13,$1032
2014-04-13,$2768
2014-04-13,$1249
2014-04-13,$996
2014-04-13,$1199
2014-04-13,$1040
2014-04-13,$956
2014-04-13,$1422
2014-04-13,$1413
2014-04-13,$1221
2014-04-13,$1169
2014-04-13,$1536
2014-04-13,$998
2014-04-13,$679
2014-04-13,$1683
2014-04-13,$1324
2014-04-13,$553
2014-04-13,$1495
2014-04-13,$641
2014-04-13,$1095
2014-04-13,$2324
2014-04-13,$619
2014-04-13,$1015
2014-04-13,$1275
2014-04-13,$2536
2014-04-13,$1705
2014-04-13,$1011
2014-04-13,$1141
2014-04-13,$1207
2014-04-13,$5380
2014-04-13,$4766
2014-04-13,$4737
2014-04-13,$4953
2014-04-13,$4359
2014-04-13,$2902
2014-04-13,$3307
2014-04-13,$1704
2014-04-13,$1098
2014-04-14,$1880
2014-04-14,$1926
2014-04-14,$3141
2014-04-14,$1487
2014-04-14,$1440
2014-04-14,$1743
2014-04-14,$1890
2014-04-14,$2807
2014-04-14,$2187
2014-04-14,$1147
2014-04-14,$2189
2014-04-14,$1241
2014-04-14,$976
2014-04-14,$1639
2014-04-14,$1361
2014-04-14,$903
2014-04-14,$1326
2014-04-14,$1530
2014-04-14,$1262
2014-04-14,$1156
2014-04-14,$906
2014-04-14,$579
2014-04-14,$1318
2014-04-14,$993
2014-04-14,$696
2014-04-14,$1389
2014-04-14,$574
2014-04-14,$1131
2014-04-14,$2446
2014-04-14,$562
2014-04-14,$1039
2014-04-14,$1574
2014-04-14,$1642
2014-04-14,$1484
2014-04-14,$1392
2014-04-14,$998
2014-04-14,$1324
2014-04-14,$4009
2014-04-14,$3464
2014-04-14,$3184
2014-04-14,$3688
2014-04-14,$2867
2014-04-14,$2297
2014-04-14,$2414
2014-04-14,$1679
2014-04-14,$873
2014-04-15,$1794
2014-04-15,$1824
2014-04-15,$2863
2014-04-15,$1455
2014-04-15,$1377
2014-04-15,$1651
2014-04-15,$1799
2014-04-15,$2666
2014-04-15,$2183
2014-04-15,$1062
2014-04-15,$2253
2014-04-15,$1260
2014-04-15,$961
2014-04-15,$1476
2014-04-15,$1327
2014-04-15,$897
2014-04-15,$1288
2014-04-15,$1516
2014-04-15,$1137
2014-04-15,$1154
2014-04-15,$877
2014-04-15,$633
2014-04-15,$1266
2014-04-15,$1120
2014-04-15,$743
2014-04-15,$1403
2014-04-15,$636
2014-04-15,$1235
2014-04-15,$2573
2014-04-15,$662
2014-04-15,$1176
2014-04-15,$1567
2014-04-15,$1565
2014-04-15,$1556
2014-04-15,$1396
2014-04-15,$1006
2014-04-15,$1279
2014-04-15,$3837
2014-04-15,$3347
2014-04-15,$3199
2014-04-15,$3636
2014-04-15,$2540
2014-04-15,$2278
2014-04-15,$2327
2014-04-15,$1680
2014-04-15,$798
2014-04-16,$1915
2014-04-16,$1991
2014-04-16,$3236
2014-04-16,$1524
2014-04-16,$1533
2014-04-16,$1879
2014-04-16,$2074
2014-04-16,$3114
2014-04-16,$2172
2014-04-16,$997
2014-04-16,$2356
2014-04-16,$1095
2014-04-16,$838
2014-04-16,$1561
2014-04-16,$1329
2014-04-16,$909
2014-04-16,$1256
2014-04-16,$1442
2014-04-16,$1255
2014-04-16,$1149
2014-04-16,$1117
2014-04-16,$806
2014-04-16,$1357
2014-04-16,$1025
2014-04-16,$722
2014-04-16,$1272
2014-04-16,$582
2014-04-16,$1170
2014-04-16,$2747
2014-04-16,$666
2014-04-16,$1051
2014-04-16,$1730
2014-04-16,$1838
2014-04-16,$1361
2014-04-16,$1308
2014-04-16,$1053
2014-04-16,$1302
2014-04-16,$4476
2014-04-16,$3757
2014-04-16,$3623
2014-04-16,$3980
2014-04-16,$2842
2014-04-16,$2485
2014-04-16,$2588
2014-04-16,$1918
2014-04-16,$830
2014-04-17,$1784
2014-04-17,$2072
2014-04-17,$3320
2014-04-17,$1620
2014-04-17,$1710
2014-04-17,$1832
2014-04-17,$1909
2014-04-17,$2907
2014-04-17,$2195
2014-04-17,$968
2014-04-17,$2493
2014-04-17,$1304
2014-04-17,$966
2014-04-17,$1531
2014-04-17,$1385
2014-04-17,$994
2014-04-17,$1184
2014-04-17,$1438
2014-04-17,$1279
2014-04-17,$1282
2014-04-17,$1498
2014-04-17,$748
2014-04-17,$1293
2014-04-17,$1081
2014-04-17,$793
2014-04-17,$1433
2014-04-17,$667
2014-04-17,$1272
2014-04-17,$3016
2014-04-17,$729
2014-04-17,$1267
2014-04-17,$1860
2014-04-17,$1955
2014-04-17,$1615
2014-04-17,$1355
2014-04-17,$999
2014-04-17,$1439
2014-04-17,$4282
2014-04-17,$3816
2014-04-17,$3590
2014-04-17,$4334
2014-04-17,$3098
2014-04-17,$2585
2014-04-17,$2692
2014-04-17,$1923
2014-04-17,$980
2014-04-18,$507
2014-04-18,$1730
2014-04-18,$3165
2014-04-18,$1695
2014-04-18,$1306
2014-04-18,$1999
2014-04-18,$1540
2014-04-18,$2443
2014-04-18,$2146
2014-04-18,$875
2014-04-18,$2579
2014-04-18,$1259
2014-04-18,$1047
2014-04-18,$1349
2014-04-18,$982
2014-04-18,$929
2014-04-18,$1315
2014-04-18,$1094
2014-04-18,$1225
2014-04-18,$957
2014-04-18,$2431
2014-04-18,$594
2014-04-18,$1712
2014-04-18,$1195
2014-04-18,$627
2014-04-18,$1187
2014-04-18,$735
2014-04-18,$820
2014-04-18,$2364
2014-04-18,$855
2014-04-18,$1298
2014-04-18,$1132
2014-04-18,$2022
2014-04-18,$1328
2014-04-18,$847
2014-04-18,$1022
2014-04-18,$1554
2014-04-18,$4638
2014-04-18,$4114
2014-04-18,$4167
2014-04-18,$4416
2014-04-18,$3720
2014-04-18,$2602
2014-04-18,$2994
2014-04-18,$1703
2014-04-18,$784
2014-04-19,$1038
2014-04-19,$1972
2014-04-19,$3648
2014-04-19,$1728
2014-04-19,$1483
2014-04-19,$2052
2014-04-19,$1771
2014-04-19,$2750
2014-04-19,$2352
2014-04-19,$1267
2014-04-19,$2780
2014-04-19,$1414
2014-04-19,$1374
2014-04-19,$1478
2014-04-19,$1354
2014-04-19,$977
2014-04-19,$1511
2014-04-19,$1196
2014-04-19,$1963
2014-04-19,$1150
2014-04-19,$2360
2014-04-19,$767
2014-04-19,$1579
2014-04-19,$1218
2014-04-19,$651
2014-04-19,$1396
2014-04-19,$738
2014-04-19,$1114
2014-04-19,$2393
2014-04-19,$909
2014-04-19,$1325
2014-04-19,$1646
2014-04-19,$2409
2014-04-19,$1809
2014-04-19,$1291
2014-04-19,$1132
2014-04-19,$1323
2014-04-19,$4991
2014-04-19,$4942
2014-04-19,$5048
2014-04-19,$5032
2014-04-19,$4223
2014-04-19,$3101
2014-04-19,$3478
2014-04-19,$1621
2014-04-19,$835
2014-04-20,$414
2014-04-20,$1830
2014-04-20,$3528
2014-04-20,$1745
2014-04-20,$1356
2014-04-20,$2230
2014-04-20,$1461
2014-04-20,$2740
2014-04-20,$2429
2014-04-20,$1107
2014-04-20,$2929
2014-04-20,$1312
2014-04-20,$967
2014-04-20,$1088
2014-04-20,$1085
2014-04-20,$1090
2014-04-20,$1381
2014-04-20,$1312
2014-04-20,$1223
2014-04-20,$1099
2014-04-20,$1046
2014-04-20,$614
2014-04-20,$1655
2014-04-20,$1305
2014-04-20,$577
2014-04-20,$1381
2014-04-20,$709
2014-04-20,$1047
2014-04-20,$2199
2014-04-20,$660
2014-04-20,$991
2014-04-20,$1259
2014-04-20,$2405
2014-04-20,$1651
2014-04-20,$1066
2014-04-20,$1130
2014-04-20,$1258
2014-04-20,$4969
2014-04-20,$4769
2014-04-20,$4920
2014-04-20,$5014
2014-04-20,$4535
