Date,Transaction_Count
2017-02-24,$1131
2017-02-24,$670
2017-02-24,$1290
2017-02-24,$627
2017-02-24,$761
2017-02-24,$2703
2017-02-24,$711
2017-02-24,$1263
2017-02-24,$1816
2017-02-24,$1607
2017-02-24,$1611
2017-02-24,$1402
2017-02-24,$1090
2017-02-24,$1321
2017-02-24,$1576
2017-02-24,$4549
2017-02-24,$3937
2017-02-24,$3150
2017-02-24,$3903
2017-02-24,$2723
2017-02-24,$3239
2017-02-24,$2399
2017-02-24,$1784
2017-02-24,$1215
2017-02-24,$795
2017-02-25,$1146
2017-02-25,$1810
2017-02-25,$3375
2017-02-25,$1482
2017-02-25,$1449
2017-02-25,$1975
2017-02-25,$1750
2017-02-25,$2679
2017-02-25,$2262
2017-02-25,$927
2017-02-25,$2522
2017-02-25,$1249
2017-02-25,$1054
2017-02-25,$1529
2017-02-25,$1346
2017-02-25,$905
2017-02-25,$1779
2017-02-25,$1154
2017-02-25,$1562
2017-02-25,$1691
2017-02-25,$1379
2017-02-25,$735
2017-02-25,$1224
2017-02-25,$2171
2017-02-25,$3053
2017-02-25,$667
2017-02-25,$1864
2017-02-25,$1545
2017-02-25,$1305
2017-02-25,$687
2017-02-25,$1705
2017-02-25,$805
2017-02-25,$1052
2017-02-25,$2971
2017-02-25,$1192
2017-02-25,$1793
2017-02-25,$1475
2017-02-25,$2081
2017-02-25,$1783
2017-02-25,$1489
2017-02-25,$1425
2017-02-25,$1380
2017-02-25,$1724
2017-02-25,$4619
2017-02-25,$4514
2017-02-25,$4210
2017-02-25,$4477
2017-02-25,$3639
2017-02-25,$3312
2017-02-25,$3036
2017-02-25,$1745
2017-02-25,$1568
2017-02-25,$984
2017-02-26,$379
2017-02-26,$1435
2017-02-26,$2789
2017-02-26,$1253
2017-02-26,$1020
2017-02-26,$1530
2017-02-26,$1343
2017-02-26,$1966
2017-02-26,$1740
2017-02-26,$723
2017-02-26,$2278
2017-02-26,$1135
2017-02-26,$814
2017-02-26,$903
2017-02-26,$931
2017-02-26,$834
2017-02-26,$1458
2017-02-26,$899
2017-02-26,$918
2017-02-26,$1579
2017-02-26,$1293
2017-02-26,$720
2017-02-26,$843
2017-02-26,$1357
2017-02-26,$3254
2017-02-26,$510
2017-02-26,$1712
2017-02-26,$1352
2017-02-26,$1093
2017-02-26,$536
2017-02-26,$1132
2017-02-26,$643
2017-02-26,$812
2017-02-26,$2095
2017-02-26,$1231
2017-02-26,$1479
2017-02-26,$855
2017-02-26,$1373
2017-02-26,$1123
2017-02-26,$954
2017-02-26,$1097
2017-02-26,$840
2017-02-26,$1529
2017-02-26,$3877
2017-02-26,$3748
2017-02-26,$3544
2017-02-26,$3745
2017-02-26,$3157
2017-02-26,$2897
2017-02-26,$2379
2017-02-26,$1310
2017-02-26,$1470
2017-02-26,$973
2017-02-27,$383
2017-02-27,$1517
2017-02-27,$2558
2017-02-27,$1307
2017-02-27,$892
2017-02-27,$1687
2017-02-27,$1375
2017-02-27,$2062
2017-02-27,$1812
2017-02-27,$647
2017-02-27,$2149
2017-02-27,$1111
2017-02-27,$878
2017-02-27,$837
2017-02-27,$947
2017-02-27,$673
2017-02-27,$1487
2017-02-27,$890
2017-02-27,$1164
2017-02-27,$1451
2017-02-27,$1039
2017-02-27,$672
2017-02-27,$1013
2017-02-27,$1425
2017-02-27,$2742
2017-02-27,$439
2017-02-27,$1869
2017-02-27,$1317
2017-02-27,$1123
2017-02-27,$549
2017-02-27,$1157
2017-02-27,$581
2017-02-27,$655
2017-02-27,$1659
2017-02-27,$1120
2017-02-27,$1391
2017-02-27,$841
2017-02-27,$1261
2017-02-27,$955
2017-02-27,$880
2017-02-27,$1055
2017-02-27,$893
2017-02-27,$1354
2017-02-27,$3961
2017-02-27,$3901
2017-02-27,$3764
2017-02-27,$3824
2017-02-27,$3273
2017-02-27,$2959
2017-02-27,$2539
2017-02-27,$1392
2017-02-27,$1160
2017-02-27,$746
2017-02-28,$537
2017-02-28,$1875
2017-02-28,$3154
2017-02-28,$1474
2017-02-28,$931
2017-02-28,$2003
2017-02-28,$1633
2017-02-28,$2503
2017-02-28,$2171
2017-02-28,$865
2017-02-28,$2321
2017-02-28,$1135
2017-02-28,$956
2017-02-28,$1034
2017-02-28,$882
2017-02-28,$763
2017-02-28,$1870
2017-02-28,$1302
2017-02-28,$1202
2017-02-28,$1946
2017-02-28,$1182
2017-02-28,$763
2017-02-28,$870
2017-02-28,$1699
2017-02-28,$1366
2017-02-28,$469
2017-02-28,$1910
2017-02-28,$1514
2017-02-28,$1413
2017-02-28,$622
2017-02-28,$1273
2017-02-28,$676
2017-02-28,$717
2017-02-28,$1773
2017-02-28,$872
2017-02-28,$1097
2017-02-28,$1020
2017-02-28,$1646
2017-02-28,$1458
2017-02-28,$884
2017-02-28,$1171
2017-02-28,$1167
2017-02-28,$1426
2017-02-28,$4589
2017-02-28,$4463
2017-02-28,$4131
2017-02-28,$4312
2017-02-28,$3615
2017-02-28,$3183
2017-02-28,$2651
2017-02-28,$1545
2017-02-28,$1141
2017-02-28,$729
2017-03-01,$1873
2017-03-01,$1853
2017-03-01,$3130
2017-03-01,$1424
2017-03-01,$1418
2017-03-01,$1648
2017-03-01,$2023
2017-03-01,$2854
2017-03-01,$2018
2017-03-01,$806
2017-03-01,$2643
2017-03-01,$1270
2017-03-01,$937
2017-03-01,$1452
2017-03-01,$1586
2017-03-01,$682
2017-03-01,$1388
2017-03-01,$1269
2017-03-01,$1292
2017-03-01,$1381
2017-03-01,$1019
2017-03-01,$884
2017-03-01,$1074
2017-03-01,$2203
2017-03-01,$1153
2017-03-01,$646
2017-03-01,$1809
2017-03-01,$1262
2017-03-01,$1277
2017-03-01,$697
2017-03-01,$1414
2017-03-01,$655
2017-03-01,$1037
2017-03-01,$2218
2017-03-01,$799
2017-03-01,$1292
2017-03-01,$1603
2017-03-01,$1598
2017-03-01,$1373
2017-03-01,$1614
2017-03-01,$1152
2017-03-01,$1297
2017-03-01,$1560
2017-03-01,$4146
2017-03-01,$3897
2017-03-01,$3274
2017-03-01,$3959
2017-03-01,$2565
2017-03-01,$3097
2017-03-01,$2580
2017-03-01,$1682
2017-03-01,$1178
2017-03-01,$838
2017-03-02,$1792
2017-03-02,$1848
2017-03-02,$3005
2017-03-02,$1339
2017-03-02,$1316
2017-03-02,$1681
2017-03-02,$1953
2017-03-02,$2619
2017-03-02,$2091
2017-03-02,$887
2017-03-02,$2477
2017-03-02,$1252
2017-03-02,$800
2017-03-02,$1480
2017-03-02,$1427
2017-03-02,$708
2017-03-02,$1506
2017-03-02,$1252
2017-03-02,$1214
2017-03-02,$1576
2017-03-02,$1083
2017-03-02,$802
2017-03-02,$1055
2017-03-02,$2113
2017-03-02,$941
2017-03-02,$544
2017-03-02,$1487
2017-03-02,$1235
2017-03-02,$1176
2017-03-02,$811
2017-03-02,$1505
2017-03-02,$654
2017-03-02,$951
2017-03-02,$2182
2017-03-02,$870
2017-03-02,$1360
2017-03-02,$1520
2017-03-02,$1426
2017-03-02,$1409
2017-03-02,$1507
2017-03-02,$1039
2017-03-02,$1138
2017-03-02,$1633
2017-03-02,$3882
2017-03-02,$3482
2017-03-02,$3335
2017-03-02,$3717
2017-03-02,$2808
2017-03-02,$2822
2017-03-02,$2403
2017-03-02,$1428
2017-03-02,$1004
2017-03-02,$749
2017-03-03,$1886
2017-03-03,$1976
2017-03-03,$3435
2017-03-03,$1493
2017-03-03,$1481
2017-03-03,$1734
2017-03-03,$2007
2017-03-03,$3044
2017-03-03,$1956
2017-03-03,$868
2017-03-03,$2373
2017-03-03,$1117
2017-03-03,$812
2017-03-03,$1267
2017-03-03,$1448
2017-03-03,$721
2017-03-03,$1319
2017-03-03,$1197
2017-03-03,$1119
2017-03-03,$1366
2017-03-03,$1039
2017-03-03,$742
2017-03-03,$1088
2017-03-03,$2309
2017-03-03,$1253
2017-03-03,$625
2017-03-03,$1649
2017-03-03,$1136
2017-03-03,$1118
2017-03-03,$700
2017-03-03,$1272
2017-03-03,$570
2017-03-03,$827
2017-03-03,$2370
2017-03-03,$551
2017-03-03,$1209
2017-03-03,$1686
2017-03-03,$1483
2017-03-03,$1380
2017-03-03,$1420
2017-03-03,$1094
2017-03-03,$1181
2017-03-03,$1559
2017-03-03,$4483
2017-03-03,$4109
2017-03-03,$3404
2017-03-03,$3997
2017-03-03,$2781
2017-03-03,$3337
2017-03-03,$2609
2017-03-03,$1700
2017-03-03,$1091
2017-03-03,$820
2017-03-04,$1336
2017-03-04,$2153
2017-03-04,$3740
2017-03-04,$1622
2017-03-04,$1297
2017-03-04,$2077
2017-03-04,$1892
2017-03-04,$3025
2017-03-04,$2556
2017-03-04,$1091
2017-03-04,$2882
2017-03-04,$1352
2017-03-04,$1192
2017-03-04,$1669
2017-03-04,$1362
2017-03-04,$795
2017-03-04,$1734
2017-03-04,$1367
2017-03-04,$1557
2017-03-04,$2004
2017-03-04,$1372
2017-03-04,$863
2017-03-04,$1087
2017-03-04,$2281
2017-03-04,$1473
2017-03-04,$629
2017-03-04,$1842
2017-03-04,$1443
2017-03-04,$1336
2017-03-04,$763
2017-03-04,$1447
2017-03-04,$752
2017-03-04,$1000
2017-03-04,$2345
2017-03-04,$861
2017-03-04,$1365
2017-03-04,$1688
2017-03-04,$2053
2017-03-04,$1754
2017-03-04,$1418
2017-03-04,$1191
2017-03-04,$1541
2017-03-04,$1600
2017-03-04,$5382
2017-03-04,$4724
2017-03-04,$4476
2017-03-04,$4817
2017-03-04,$3884
2017-03-04,$3718
2017-03-04,$3303
2017-03-04,$1788
2017-03-04,$1283
2017-03-04,$873
2017-03-05,$532
2017-03-05,$2283
2017-03-05,$3731
2017-03-05,$1726
2017-03-05,$1230
2017-03-05,$2167
2017-03-05,$1659
2017-03-05,$2723
2017-03-05,$2410
2017-03-05,$995
2017-03-05,$2864
2017-03-05,$1252
2017-03-05,$909
2017-03-05,$1028
2017-03-05,$1151
2017-03-05,$846
2017-03-05,$1897
2017-03-05,$1383
2017-03-05,$1127
2017-03-05,$2378
2017-03-05,$1517
2017-03-05,$779
2017-03-05,$962
2017-03-05,$1694
2017-03-05,$966
2017-03-05,$509
2017-03-05,$1926
2017-03-05,$1564
2017-03-05,$1344
2017-03-05,$650
2017-03-05,$1556
2017-03-05,$615
2017-03-05,$827
2017-03-05,$2027
2017-03-05,$766
2017-03-05,$1293
2017-03-05,$1316
2017-03-05,$1976
2017-03-05,$1664
2017-03-05,$1023
2017-03-05,$1058
2017-03-05,$1497
2017-03-05,$1492
2017-03-05,$5423
2017-03-05,$4698
2017-03-05,$4624
2017-03-05,$4860
2017-03-05,$4361
2017-03-05,$3631
2017-03-05,$3064
2017-03-05,$1671
2017-03-05,$1321
2017-03-05,$1023
2017-03-06,$1728
2017-03-06,$1815
2017-03-06,$2947
2017-03-06,$1372
2017-03-06,$1285
2017-03-06,$1652
2017-03-06,$1907
2017-03-06,$2583
2017-03-06,$1984
2017-03-06,$890
2017-03-06,$2444
2017-03-06,$1210
2017-03-06,$892
2017-03-06,$1406
2017-03-06,$1486
2017-03-06,$681
2017-03-06,$1488
2017-03-06,$1310
2017-03-06,$1159
2017-03-06,$1398
2017-03-06,$1063
2017-03-06,$789
2017-03-06,$918
2017-03-06,$1950
2017-03-06,$799
2017-03-06,$367
2017-03-06,$1344
2017-03-06,$969
2017-03-06,$927
2017-03-06,$613
2017-03-06,$1324
2017-03-06,$576
2017-03-06,$944
2017-03-06,$2241
2017-03-06,$749
2017-03-06,$1172
2017-03-06,$1509
2017-03-06,$1298
2017-03-06,$1364
2017-03-06,$1485
2017-03-06,$1065
2017-03-06,$1048
2017-03-06,$1483
2017-03-06,$3882
2017-03-06,$3425
2017-03-06,$3267
2017-03-06,$3694
2017-03-06,$2639
2017-03-06,$2856
2017-03-06,$2314
2017-03-06,$1293
2017-03-06,$877
2017-03-06,$703
2017-03-07,$1802
2017-03-07,$1819
2017-03-07,$2872
2017-03-07,$1405
2017-03-07,$1169
2017-03-07,$1680
2017-03-07,$1873
2017-03-07,$2607
2017-03-07,$2190
2017-03-07,$910
2017-03-07,$2324
2017-03-07,$1124
2017-03-07,$857
2017-03-07,$1408
2017-03-07,$1480
2017-03-07,$634
2017-03-07,$1588
2017-03-07,$1473
2017-03-07,$1107
2017-03-07,$1266
2017-03-07,$971
2017-03-07,$774
2017-03-07,$1006
2017-03-07,$2104
2017-03-07,$766
2017-03-07,$497
2017-03-07,$1381
2017-03-07,$1200
2017-03-07,$1174
2017-03-07,$822
2017-03-07,$1324
2017-03-07,$602
2017-03-07,$811
2017-03-07,$2187
2017-03-07,$713
2017-03-07,$1150
2017-03-07,$1551
2017-03-07,$1281
2017-03-07,$1509
2017-03-07,$1502
2017-03-07,$1034
2017-03-07,$986
2017-03-07,$1373
2017-03-07,$3828
2017-03-07,$3319
2017-03-07,$2904
2017-03-07,$3545
2017-03-07,$2451
2017-03-07,$2595
2017-03-07,$2249
2017-03-07,$1437
2017-03-07,$989
2017-03-07,$692
2017-03-08,$1914
2017-03-08,$1964
2017-03-08,$3037
2017-03-08,$1389
2017-03-08,$1398
2017-03-08,$1757
2017-03-08,$1886
2017-03-08,$2811
2017-03-08,$1990
2017-03-08,$897
2017-03-08,$2458
2017-03-08,$1189
2017-03-08,$861
2017-03-08,$1265
2017-03-08,$1489
2017-03-08,$669
2017-03-08,$1380
2017-03-08,$1223
2017-03-08,$1085
2017-03-08,$1361
2017-03-08,$1052
2017-03-08,$827
2017-03-08,$1086
2017-03-08,$2429
2017-03-08,$1030
2017-03-08,$703
2017-03-08,$1598
2017-03-08,$1184
2017-03-08,$1095
2017-03-08,$738
2017-03-08,$1321
2017-03-08,$637
2017-03-08,$794
2017-03-08,$2193
2017-03-08,$643
2017-03-08,$1160
2017-03-08,$1570
2017-03-08,$1569
2017-03-08,$1221
2017-03-08,$1405
2017-03-08,$1169
2017-03-08,$1120
2017-03-08,$1421
2017-03-08,$4111
2017-03-08,$3755
2017-03-08,$3336
2017-03-08,$3969
2017-03-08,$2726
2017-03-08,$2993
2017-03-08,$2383
2017-03-08,$1632
2017-03-08,$1181
2017-03-08,$666
2017-03-09,$1616
2017-03-09,$1637
2017-03-09,$2620
2017-03-09,$1161
2017-03-09,$1169
2017-03-09,$1522
2017-03-09,$1730
2017-03-09,$2461
2017-03-09,$1798
2017-03-09,$744
2017-03-09,$2217
2017-03-09,$1108
2017-03-09,$793
2017-03-09,$1206
2017-03-09,$1375
2017-03-09,$613
2017-03-09,$1208
2017-03-09,$1218
2017-03-09,$1013
2017-03-09,$1224
2017-03-09,$880
2017-03-09,$764
2017-03-09,$1012
2017-03-09,$2163
2017-03-09,$896
2017-03-09,$502
2017-03-09,$1548
2017-03-09,$1184
2017-03-09,$1162
2017-03-09,$784
2017-03-09,$1286
2017-03-09,$653
2017-03-09,$866
2017-03-09,$2065
2017-03-09,$738
2017-03-09,$1156
2017-03-09,$1355
2017-03-09,$1122
2017-03-09,$1162
2017-03-09,$1326
2017-03-09,$954
2017-03-09,$975
2017-03-09,$1376
2017-03-09,$3560
2017-03-09,$2979
2017-03-09,$2681
2017-03-09,$3275
2017-03-09,$2244
2017-03-09,$2714
2017-03-09,$2044
2017-03-09,$1421
2017-03-09,$908
2017-03-09,$738
2017-03-10,$1771
2017-03-10,$1945
2017-03-10,$3215
2017-03-10,$1496
2017-03-10,$1197
2017-03-10,$1791
2017-03-10,$2009
2017-03-10,$2890
2017-03-10,$1742
2017-03-10,$753
2017-03-10,$2135
2017-03-10,$1076
2017-03-10,$781
2017-03-10,$1104
2017-03-10,$1319
2017-03-10,$630
2017-03-10,$1332
2017-03-10,$1214
2017-03-10,$1004
2017-03-10,$1333
2017-03-10,$887
2017-03-10,$711
2017-03-10,$1029
2017-03-10,$2339
2017-03-10,$1250
2017-03-10,$559
2017-03-10,$1641
2017-03-10,$1087
2017-03-10,$1119
2017-03-10,$699
2017-03-10,$1332
2017-03-10,$591
2017-03-10,$836
2017-03-10,$2434
2017-03-10,$672
2017-03-10,$1142
2017-03-10,$1514
2017-03-10,$1397
2017-03-10,$1222
2017-03-10,$1327
2017-03-10,$975
2017-03-10,$1160
2017-03-10,$1376
2017-03-10,$4183
2017-03-10,$3764
2017-03-10,$3242
2017-03-10,$3822
2017-03-10,$2552
2017-03-10,$3224
2017-03-10,$2404
2017-03-10,$1675
2017-03-10,$1047
2017-03-10,$742
2017-03-11,$1314
2017-03-11,$1983
2017-03-11,$3618
2017-03-11,$1546
2017-03-11,$1136
2017-03-11,$1948
2017-03-11,$1746
2017-03-11,$3046
2017-03-11,$2194
2017-03-11,$848
2017-03-11,$2522
2017-03-11,$1168
2017-03-11,$1123
2017-03-11,$1536
2017-03-11,$1278
2017-03-11,$708
2017-03-11,$1662
2017-03-11,$1279
2017-03-11,$1673
2017-03-11,$1607
2017-03-11,$1234
2017-03-11,$765
2017-03-11,$1003
2017-03-11,$2206
2017-03-11,$1663
2017-03-11,$502
2017-03-11,$1848
2017-03-11,$1329
2017-03-11,$1260
2017-03-11,$769
2017-03-11,$1254
2017-03-11,$688
2017-03-11,$978
2017-03-11,$2393
2017-03-11,$773
2017-03-11,$1330
2017-03-11,$1619
2017-03-11,$2022
2017-03-11,$1692
2017-03-11,$1457
2017-03-11,$1276
2017-03-11,$1366
2017-03-11,$1412
2017-03-11,$5080
2017-03-11,$4417
2017-03-11,$4414
2017-03-11,$4696
2017-03-11,$3587
2017-03-11,$3467
2017-03-11,$3294
2017-03-11,$1738
2017-03-11,$1248
2017-03-11,$806
2017-03-12,$536
2017-03-12,$1921
2017-03-12,$3604
2017-03-12,$1636
2017-03-12,$1068
2017-03-12,$2134
2017-03-12,$1759
2017-03-12,$2814
2017-03-12,$2275
2017-03-12,$914
2017-03-12,$2663
2017-03-12,$1164
2017-03-12,$948
2017-03-12,$983
2017-03-12,$997
2017-03-12,$808
2017-03-12,$1914
2017-03-12,$1361
2017-03-12,$1076
2017-03-12,$2191
2017-03-12,$1419
2017-03-12,$790
2017-03-12,$971
2017-03-12,$1744
2017-03-12,$1072
2017-03-12,$548
2017-03-12,$2065
2017-03-12,$1653
2017-03-12,$1376
2017-03-12,$634
2017-03-12,$1515
2017-03-12,$595
2017-03-12,$914
2017-03-12,$1953
2017-03-12,$657
2017-03-12,$1178
2017-03-12,$1211
2017-03-12,$1823
2017-03-12,$1633
2017-03-12,$1200
2017-03-12,$1267
2017-03-12,$1347
2017-03-12,$1493
2017-03-12,$5304
2017-03-12,$4588
2017-03-12,$4626
2017-03-12,$4665
2017-03-12,$4157
2017-03-12,$3625
2017-03-12,$3061
2017-03-12,$1665
2017-03-12,$1302
2017-03-12,$1025
2017-03-13,$1744
2017-03-13,$1744
2017-03-13,$2795
2017-03-13,$1306
2017-03-13,$1258
2017-03-13,$1622
2017-03-13,$1840
2017-03-13,$2506
2017-03-13,$1957
2017-03-13,$826
2017-03-13,$2161
2017-03-13,$1150
2017-03-13,$902
2017-03-13,$1227
2017-03-13,$1336
2017-03-13,$654
2017-03-13,$1392
2017-03-13,$1237
2017-03-13,$1086
2017-03-13,$1305
2017-03-13,$967
2017-03-13,$735
2017-03-13,$976
2017-03-13,$1932
2017-03-13,$890
2017-03-13,$458
2017-03-13,$1446
2017-03-13,$1121
2017-03-13,$1059
2017-03-13,$651
2017-03-13,$1156
2017-03-13,$607
2017-03-13,$903
2017-03-13,$2193
2017-03-13,$690
2017-03-13,$1183
2017-03-13,$1359
2017-03-13,$1332
2017-03-13,$1198
2017-03-13,$1447
2017-03-13,$953
2017-03-13,$1028
2017-03-13,$1434
2017-03-13,$3813
2017-03-13,$3346
2017-03-13,$2931
2017-03-13,$3516
2017-03-13,$2424
2017-03-13,$2759
2017-03-13,$2165
2017-03-13,$1430
2017-03-13,$1023
2017-03-13,$714
2017-03-14,$1762
2017-03-14,$1675
2017-03-14,$2662
2017-03-14,$1192
2017-03-14,$1101
2017-03-14,$1435
2017-03-14,$1768
2017-03-14,$2567
2017-03-14,$1898
2017-03-14,$815
2017-03-14,$2146
2017-03-14,$1099
2017-03-14,$824
2017-03-14,$1204
2017-03-14,$1429
2017-03-14,$611
2017-03-14,$1504
2017-03-14,$1410
2017-03-14,$951
2017-03-14,$1265
2017-03-14,$915
2017-03-14,$716
2017-03-14,$930
2017-03-14,$2019
2017-03-14,$853
2017-03-14,$500
2017-03-14,$1441
2017-03-14,$1298
2017-03-14,$1243
2017-03-14,$723
2017-03-14,$1264
2017-03-14,$638
2017-03-14,$749
2017-03-14,$2185
2017-03-14,$703
2017-03-14,$1273
2017-03-14,$1405
2017-03-14,$1241
2017-03-14,$1363
2017-03-14,$1495
2017-03-14,$1006
2017-03-14,$981
2017-03-14,$1342
2017-03-14,$3598
2017-03-14,$3038
2017-03-14,$2776
2017-03-14,$3219
2017-03-14,$2193
2017-03-14,$2615
2017-03-14,$2188
2017-03-14,$1315
2017-03-14,$958
2017-03-14,$699
2017-03-15,$1879
2017-03-15,$1928
2017-03-15,$3080
2017-03-15,$1425
2017-03-15,$1353
2017-03-15,$1735
2017-03-15,$1975
2017-03-15,$2728
2017-03-15,$1975
2017-03-15,$819
2017-03-15,$2226
2017-03-15,$1129
2017-03-15,$763
2017-03-15,$1245
2017-03-15,$1356
2017-03-15,$695
2017-03-15,$1330
2017-03-15,$1276
2017-03-15,$1137
2017-03-15,$1306
2017-03-15,$1070
2017-03-15,$711
2017-03-15,$1028
2017-03-15,$2238
2017-03-15,$915
2017-03-15,$662
2017-03-15,$1652
2017-03-15,$1218
2017-03-15,$1113
2017-03-15,$797
2017-03-15,$1311
2017-03-15,$588
2017-03-15,$896
2017-03-15,$2118
2017-03-15,$707
2017-03-15,$1137
2017-03-15,$1517
2017-03-15,$1417
2017-03-15,$1251
2017-03-15,$1331
2017-03-15,$1121
2017-03-15,$1079
2017-03-15,$1368
2017-03-15,$4223
2017-03-15,$3479
2017-03-15,$3196
2017-03-15,$3674
2017-03-15,$2431
2017-03-15,$3053
2017-03-15,$2230
2017-03-15,$1686
2017-03-15,$1197
2017-03-15,$800
2017-03-16,$1678
2017-03-16,$1689
2017-03-16,$2653
2017-03-16,$1298
2017-03-16,$1154
2017-03-16,$1555
2017-03-16,$1702
2017-03-16,$2506
2017-03-16,$1896
2017-03-16,$753
2017-03-16,$2135
2017-03-16,$1070
2017-03-16,$777
2017-03-16,$1067
2017-03-16,$1280
2017-03-16,$664
2017-03-16,$1329
2017-03-16,$1242
2017-03-16,$980
2017-03-16,$1293
2017-03-16,$968
2017-03-16,$712
2017-03-16,$989
2017-03-16,$2096
2017-03-16,$866
2017-03-16,$649
2017-03-16,$1539
2017-03-16,$1253
2017-03-16,$1156
2017-03-16,$743
2017-03-16,$1394
2017-03-16,$687
2017-03-16,$865
2017-03-16,$2165
2017-03-16,$791
2017-03-16,$1232
2017-03-16,$1427
2017-03-16,$1348
2017-03-16,$1186
2017-03-16,$1358
2017-03-16,$1160
2017-03-16,$1007
2017-03-16,$1290
2017-03-16,$3609
2017-03-16,$3215
2017-03-16,$2891
2017-03-16,$3311
2017-03-16,$2406
2017-03-16,$2776
2017-03-16,$2123
2017-03-16,$1428
2017-03-16,$1056
2017-03-16,$613
2017-03-17,$1965
2017-03-17,$1950
2017-03-17,$3345
2017-03-17,$1415
2017-03-17,$1398
2017-03-17,$1764
2017-03-17,$2075
2017-03-17,$2934
2017-03-17,$1912
2017-03-17,$786
2017-03-17,$2233
2017-03-17,$1084
2017-03-17,$697
2017-03-17,$1175
2017-03-17,$1363
2017-03-17,$689
2017-03-17,$1315
2017-03-17,$1211
2017-03-17,$1011
2017-03-17,$1348
2017-03-17,$950
2017-03-17,$677
2017-03-17,$1051
2017-03-17,$2364
2017-03-17,$1383
2017-03-17,$719
2017-03-17,$1553
2017-03-17,$1173
2017-03-17,$1084
2017-03-17,$783
2017-03-17,$1276
2017-03-17,$631
2017-03-17,$807
2017-03-17,$2522
2017-03-17,$726
2017-03-17,$1138
2017-03-17,$1641
2017-03-17,$1460
2017-03-17,$1248
2017-03-17,$1281
2017-03-17,$1120
2017-03-17,$1162
2017-03-17,$1312
2017-03-17,$4613
2017-03-17,$3925
2017-03-17,$3226
2017-03-17,$3764
2017-03-17,$2660
2017-03-17,$3367
2017-03-17,$2498
2017-03-17,$1636
2017-03-17,$1096
2017-03-17,$787
2017-03-18,$1306
2017-03-18,$1926
2017-03-18,$3584
2017-03-18,$1570
2017-03-18,$1289
2017-03-18,$1953
2017-03-18,$1820
2017-03-18,$2836
2017-03-18,$2165
2017-03-18,$984
2017-03-18,$2557
2017-03-18,$1221
2017-03-18,$1034
2017-03-18,$1445
2017-03-18,$1220
2017-03-18,$748
2017-03-18,$1705
2017-03-18,$1321
2017-03-18,$1560
2017-03-18,$1740
2017-03-18,$1229
2017-03-18,$708
2017-03-18,$1008
2017-03-18,$2348
2017-03-18,$1887
2017-03-18,$669
2017-03-18,$1928
2017-03-18,$1435
2017-03-18,$1327
2017-03-18,$723
2017-03-18,$1533
2017-03-18,$735
2017-03-18,$996
2017-03-18,$2498
2017-03-18,$817
2017-03-18,$1318
2017-03-18,$1550
2017-03-18,$1947
2017-03-18,$1619
2017-03-18,$1395
2017-03-18,$1275
2017-03-18,$1452
2017-03-18,$1604
2017-03-18,$5232
2017-03-18,$4396
2017-03-18,$4455
2017-03-18,$4683
2017-03-18,$3697
2017-03-18,$3518
2017-03-18,$3193
2017-03-18,$1640
2017-03-18,$1327
2017-03-18,$968
2017-03-19,$581
2017-03-19,$2166
2017-03-19,$3875
2017-03-19,$1753
2017-03-19,$1171
2017-03-19,$2211
2017-03-19,$1608
2017-03-19,$2628
2017-03-19,$2225
2017-03-19,$884
2017-03-19,$2622
2017-03-19,$1255
2017-03-19,$914
2017-03-19,$936
2017-03-19,$1084
2017-03-19,$834
2017-03-19,$1754
2017-03-19,$1392
2017-03-19,$1121
2017-03-19,$2147
2017-03-19,$1381
2017-03-19,$882
2017-03-19,$929
2017-03-19,$1716
2017-03-19,$1206
2017-03-19,$560
2017-03-19,$2010
2017-03-19,$1559
2017-03-19,$1379
2017-03-19,$669
2017-03-19,$1471
2017-03-19,$735
2017-03-19,$809
2017-03-19,$2151
2017-03-19,$766
2017-03-19,$1127
2017-03-19,$1103
2017-03-19,$1857
2017-03-19,$1584
2017-03-19,$1102
2017-03-19,$1423
2017-03-19,$1348
2017-03-19,$1543
2017-03-19,$5464
2017-03-19,$4733
2017-03-19,$4678
2017-03-19,$4653
2017-03-19,$4115
2017-03-19,$3603
2017-03-19,$3093
2017-03-19,$1637
2017-03-19,$1314
2017-03-19,$977
2017-03-20,$1791
2017-03-20,$1898
2017-03-20,$3024
2017-03-20,$1378
2017-03-20,$1409
2017-03-20,$1729
2017-03-20,$1865
2017-03-20,$2581
2017-03-20,$2015
2017-03-20,$852
2017-03-20,$2281
2017-03-20,$1184
2017-03-20,$833
2017-03-20,$1392
2017-03-20,$1445
2017-03-20,$696
2017-03-20,$1523
2017-03-20,$1297
2017-03-20,$1140
2017-03-20,$1427
2017-03-20,$990
2017-03-20,$841
2017-03-20,$926
2017-03-20,$2249
2017-03-20,$958
2017-03-20,$628
2017-03-20,$1652
2017-03-20,$1132
2017-03-20,$1164
2017-03-20,$742
2017-03-20,$1355
2017-03-20,$604
2017-03-20,$908
2017-03-20,$2320
2017-03-20,$783
2017-03-20,$1124
2017-03-20,$1489
2017-03-20,$1333
2017-03-20,$1349
2017-03-20,$1536
2017-03-20,$1023
2017-03-20,$1033
2017-03-20,$1476
2017-03-20,$3949
2017-03-20,$3697
2017-03-20,$3239
2017-03-20,$3712
2017-03-20,$2570
2017-03-20,$2821
2017-03-20,$2303
2017-03-20,$1520
2017-03-20,$1029
2017-03-20,$790
2017-03-21,$1719
2017-03-21,$1781
